date,office,title,detail,url
2021-06-16,Fiscalía General de la República ,"Registros de casos recibidos, tramitados o en procesos y finalizados en la oficina del auditor fiscal","Res-final, concediendo el acceso a la información. Se adjunta anexo con el total de casos recibidos y resueltos por la oficina.",https://alac.funde.org/requests/60aeb5f9e278c42e4e5bde8c
2021-06-16,Fiscalía General de la República ,Registro público de los avisos y denuncias atendidas por la CICIES desde enero a abril 2021,"Resolución final, concediendo información parcial de los datos. Se reservan los expedientes y nombres de los denunciados. Se hace entrega solo del total de casos recibidos por la cicies.",https://alac.funde.org/requests/60aeb816e278c42e4e5bdf36
2021-06-21,Fiscalía General de la República ,Nómina del personal asignado a la Dirección contra la Corrupción y la Impunidad y Unidad de Investigación Financiera. Periodo: enero a mayo 2021.,Res-complejidad. Por 5 días adicionales. Referencia 313-UAIP-FGR-2021. ,https://alac.funde.org/requests/60bc49f3e278c42e4e5f3135
2021-06-22,Fiscalía General de la República ,Registro público de los avisos y denuncias atendidas por la CICIES desde enero a abril 2021,Petición pasa a cerrada,https://alac.funde.org/requests/60aeb816e278c42e4e5bdf36
2021-06-22,Fiscalía General de la República ,"Registros de casos recibidos, tramitados o en procesos y finalizados en la oficina del auditor fiscal",Petición pasa a cerrada,https://alac.funde.org/requests/60aeb5f9e278c42e4e5bde8c
2021-06-23,Fiscalía General de la República ,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, FGR",Subsanó prevención,https://alac.funde.org/requests/60be8281e278c42e4e5fc387
2021-06-23,Procuraduría para la Defensa de los Derechos Humanos,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PDDH",Res-ampliación de respuesta. UAIP- 68-2021.,https://alac.funde.org/requests/60be8654e278c42e4e5fc80e
2021-06-24,Instituto de Acceso a la Información Pública,"Copia del expediente de la solicitud de Opinión Jurídica del Oficial de Información de la Universidad de El Salvador,","S, enviada",https://alac.funde.org/requests/60dcded4e278c42e4e652e17
2021-06-24,Policía Nacional Civil,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PNC",Res-ampliando el plazo de respuesta por 5 días adicionales. Fecha de respuesta 30-06-21,https://alac.funde.org/requests/60be8908e278c42e4e5fc87a
2021-06-29,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BIRF y el GOES, suscrito por un monto de US$250,000,000.00.","Resolución final, sin respuesta a los requerimientos. UAIP-RES-094-3-2021.",https://alac.funde.org/requests/60bc430de278c42e4e5f2253
2021-06-29,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BID y el GOES, suscrito por un monto de US$100,000,000.00.","Resolución final, sin respuesta a los requerimientos. UAIP-RES-094-3-2021.",https://alac.funde.org/requests/60bc424de278c42e4e5f21c3
2021-06-29,Ministerio de Hacienda,"documento oficial que ampare el monto del US$500,000,000.00, manifestado por el presidente Nayib Bukele con la Convenio de Cooperación con la República Popular de China","Resolución final, sin respuesta a los requerimientos. UAIP-RES-094-3-2021.",https://alac.funde.org/requests/60bc4481e278c42e4e5f27a0
2021-06-29,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BID y el GOES, suscrito por un monto de US$250,000,000.00.","Resolución final, sin respuesta a los requerimientos. UAIP-RES-094-3-2021. ",https://alac.funde.org/requests/60bc43c2e278c42e4e5f22da
2021-06-30,Fiscalía General de la República ,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, FGR",Admisión. Referencia 314-UAIP-FGR-2021,https://alac.funde.org/requests/60be8281e278c42e4e5fc387
2021-06-30,Ministerio de Trabajo y Previsión Social,"Base de datos del número de personas que fueron despedidas en plena pandemia de la Covid-19 en el país, provenientes del sector universitario, ",Petición pasa a cerrada,https://alac.funde.org/requests/60ad80bce278c42e4e5b8370
2021-06-30,Procuraduría para la Defensa de los Derechos Humanos,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PDDH","Resolución final, concediendo el acceso a la información. Anexos en Excel.",https://alac.funde.org/requests/60be8654e278c42e4e5fc80e
2021-06-30,Asamblea Legislativa,"Copia del expediente número 73-6-2021-1 que se lleva en la Comisión Financiera de la Asamblea Legislativa 2021-2024,",Petición creada,https://alac.funde.org/requests/60dcdfd7e278c42e4e653288
2021-07-02,Policía Nacional Civil,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PNC","Not, resolución final, en la que hacen entrega de información que ellos registran. Ver Excel adjunto.",https://alac.funde.org/requests/60be8908e278c42e4e5fc87a
2021-07-06,Comisión Nacional de la Micro y Pequeña Empresa,Base de datos de los resultados obtenidos de la 1ra y 2da encuesta sobre las condiciones de las MYPE ante la pandemia covid-19”,Solicitud enviada,https://alac.funde.org/requests/6103610fe278c42e4e6d0be5
2021-07-06,Instituto de Acceso a la Información Pública,"Copia en versión pública del expediente administrativo en donde la UES solicitó al IAIP la Opinión Jurídica sobre “empleados públicos”, 18-junio-2021",Solicitud enviada,https://alac.funde.org/requests/61036381e278c42e4e6d10a3
2021-07-07,Fiscalía General de la República ,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, FGR",Resolución de complejidad-ampliando el plazo para la entrega de la información. ,https://alac.funde.org/requests/60be8281e278c42e4e5fc387
2021-07-09,Asamblea Legislativa,"Copia del expediente número 73-6-2021-1 que se lleva en la Comisión Financiera de la AL 2021-2024, sobre la iniciativa de LEY BITCOIN,",Solicitud enviada,https://alac.funde.org/requests/61036499e278c42e4e6d1544
2021-07-12,Asamblea Legislativa,"Registro de los nombres, objeto proyectos y/o iniciativas de Leyes de cada uno de los expedientes que en el Dictamen N°1 de Archivo  de la Comisión de Medio Ambiente y Cambio Climático 2021-2024",Solicitud enviada,https://alac.funde.org/requests/61036a68e278c42e4e6d1f98
2021-07-13,Procuraduría para la Defensa de los Derechos Humanos,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PDDH","Se recibió memorando del encargado del Departamento de seguimiento de los derechos de las personas, quien manifiesta que sobre información de denuncias de desaparición de personas que han sido encontrada no tienen registros hasta la fecha.",https://alac.funde.org/requests/60be8654e278c42e4e5fc80e
2021-07-14,Fiscalía General de la República ,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, FGR","Resolución final, concediendo el acceso a la información. ",https://alac.funde.org/requests/60be8281e278c42e4e5fc387
2021-07-15,Policía Nacional Civil,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PNC",Petición pasa a cerrada,https://alac.funde.org/requests/60be8908e278c42e4e5fc87a
2021-07-15,Fiscalía General de la República ,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, FGR",Petición pasa a cerrada,https://alac.funde.org/requests/60be8281e278c42e4e5fc387
2021-07-20,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BID y el GOES, suscrito por un monto de US$250,000,000.00.",Se presentó recurso de apelación contra la resolución final: https://alac.funde.org/complains/60f70f50e278c42e4e69b1b4,https://alac.funde.org/requests/60bc43c2e278c42e4e5f22da
2021-07-20,Ministerio de Hacienda,"documento oficial que ampare el monto del US$500,000,000.00, manifestado por el presidente Nayib Bukele con la Convenio de Cooperación con la República Popular de China",Se presentó recurso de apelación contra la resolución final: https://alac.funde.org/complains/60f70f50e278c42e4e69b1b4 ,https://alac.funde.org/requests/60bc4481e278c42e4e5f27a0
2021-07-20,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BIRF y el GOES, suscrito por un monto de US$250,000,000.00.",Se presentó recurso de apelación contra la resolución final: https://alac.funde.org/complains/60f70f50e278c42e4e69b1b4,https://alac.funde.org/requests/60bc430de278c42e4e5f2253
2021-07-20,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BID y el GOES, suscrito por un monto de US$100,000,000.00.",Se presentó recurso de apelación contra la resolución final: https://alac.funde.org/complains/60f70f50e278c42e4e69b1b4,https://alac.funde.org/requests/60bc424de278c42e4e5f21c3
2021-07-21,Asamblea Legislativa,Copia del expediente de la iniciativa de Ley General de Aguas-Legislatura 2018-2021.,Solicitud enviada,https://alac.funde.org/requests/610414c5e278c42e4e6d4503
2021-07-26,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BID y el GOES, suscrito por un monto de US$250,000,000.00.",Petición pasa a cerrada,https://alac.funde.org/requests/60bc43c2e278c42e4e5f22da
2021-07-26,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BID y el GOES, suscrito por un monto de US$100,000,000.00.",Petición pasa a cerrada,https://alac.funde.org/requests/60bc424de278c42e4e5f21c3
2021-07-26,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias año 2007 y 2008,Solicitud enviada,https://alac.funde.org/requests/60fed9b4e278c42e4e6b2e3c
2021-07-26,Ministerio de Hacienda,"documento oficial que ampare el monto del US$500,000,000.00, manifestado por el presidente Nayib Bukele con la Convenio de Cooperación con la República Popular de China",Petición pasa a cerrada,https://alac.funde.org/requests/60bc4481e278c42e4e5f27a0
2021-07-26,Ministerio de Hacienda,"Estudio de Factibilidad que motivo, justificó la toma de decisión para firmar el contrato de préstamo con BIRF y el GOES, suscrito por un monto de US$250,000,000.00.",Petición pasa a cerrada,https://alac.funde.org/requests/60bc430de278c42e4e5f2253
2021-07-26,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias año 2007 y 2008,Petición creada,https://alac.funde.org/requests/60fed9b4e278c42e4e6b2e3c
2021-08-13,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias Abr-Jul/2021,Petición creada,https://alac.funde.org/requests/61169e5de278c42e4e708be0
2021-08-13,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias Abr-Jul/2021,Hacienda confirmó la recepción de la solicitud. Ref. MH-2021-125,https://alac.funde.org/requests/61169e5de278c42e4e708be0
2021-08-13,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias Abr-Jul/2021,Se remitió la solicitud de información,https://alac.funde.org/requests/61169e5de278c42e4e708be0
2021-08-16,Corte Suprema de Justicia,Declaraciones de patrimonio presentadas por los funcionarios públicos Rolando Alfredo Martínez entre otros.,Enviada online,https://alac.funde.org/requests/611ac0c8e278c42e4e7117b9
2021-08-16,Corte Suprema de Justicia,Declaraciones de patrimonio presentadas por los funcionarios públicos Rolando Alfredo Martínez entre otros.,Petición creada,https://alac.funde.org/requests/611ac0c8e278c42e4e7117b9
2021-08-16,Corte Suprema de Justicia,"Versión pública de las declaraciones de patrimonio presentadas por los nuevos magistrados de la Sala de lo Constitucional, 1 mayo, 2021.",Recibida- Ref. SIP-392-2021,https://alac.funde.org/requests/611aa2f6e278c42e4e7112b3
2021-08-16,Corte Suprema de Justicia,"Versión pública de las declaraciones de patrimonio presentadas por los nuevos magistrados de la Sala de lo Constitucional, 1 mayo, 2021.",Enviada,https://alac.funde.org/requests/611aa2f6e278c42e4e7112b3
2021-08-16,Corte Suprema de Justicia,"Versión pública de las declaraciones de patrimonio presentadas por los nuevos magistrados de la Sala de lo Constitucional, 1 mayo, 2021.",Petición creada,https://alac.funde.org/requests/611aa2f6e278c42e4e7112b3
2021-08-16,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,Enviada online,https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-16,Ministerio de Salud,"Copia de los convenios, contratos o acuerdos suscritos Minsal y farmacéuticas proveedoras de vacunas Covid-19 entre el año 2020 y 2021.",Enviada,https://alac.funde.org/requests/611a9e26e278c42e4e710829
2021-08-16,Ministerio de Salud,"Copia de los convenios, contratos o acuerdos suscritos Minsal y farmacéuticas proveedoras de vacunas Covid-19 entre el año 2020 y 2021.",Petición creada,https://alac.funde.org/requests/611a9e26e278c42e4e710829
2021-08-16,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias Abr-Jul/2021,La solicitud de información fue admitida por el Ministerio de Hacienda,https://alac.funde.org/requests/61169e5de278c42e4e708be0
2021-08-16,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,Recibida. SIP-395-2021,https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-16,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,Petición creada,https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-16,Corte Suprema de Justicia,Declaraciones de patrimonio presentadas por los funcionarios públicos Rolando Alfredo Martínez entre otros.,Recibida. SIP-394-2021,https://alac.funde.org/requests/611ac0c8e278c42e4e7117b9
2021-08-16,Procuraduría para la Defensa de los Derechos Humanos,"Base de datos o registro estadístico de personas desaparecidas a nivel nacional, de junio 2019 al junio 2021, PDDH",Petición pasa a cerrada,https://alac.funde.org/requests/60be8654e278c42e4e5fc80e
2021-08-16,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los nuevos nombramientos realizados por el presidente Nayib Bukele,Petición pasa a cerrada,https://alac.funde.org/requests/6070a8deb068247317e4c26b
2021-08-17,Corte Suprema de Justicia,Declaraciones de patrimonio presentadas por los funcionarios públicos Rolando Alfredo Martínez entre otros.,"Not. Admisión. UAIP/394/RAdm/1001/2021. Fecha de respuesta: 30 agosto, 2021.",https://alac.funde.org/requests/611ac0c8e278c42e4e7117b9
2021-08-17,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,"Prevención. UAIP/395/RPrev/991/2021(6). Se solicita aclarar si las declaraciones patrimoniales solicitadas son de los 84 diputados propietarios, suplentes o titulares. ",https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-17,Ministerio de Hacienda,Techos presupuestarios del proyecto para el Presupuesto General del Estado año 2022,Petición creada,https://alac.funde.org/requests/611bf588e278c42e4e714648
2021-08-17,Corte Suprema de Justicia,"Versión pública de las declaraciones de patrimonio presentadas por los nuevos magistrados de la Sala de lo Constitucional, 1 mayo, 2021.","Admisión. UAIP/392/RAdm/993/2021 (3). Fecha de respuesta: 30 agosto, 2021.",https://alac.funde.org/requests/611aa2f6e278c42e4e7112b3
2021-08-17,Ministerio de Hacienda,Techos presupuestarios del proyecto para el Presupuesto General del Estado año 2022,Recepción.  MH-2021-130	,https://alac.funde.org/requests/611bf588e278c42e4e714648
2021-08-17,Ministerio de Hacienda,Techos presupuestarios del proyecto para el Presupuesto General del Estado año 2022,Enviada,https://alac.funde.org/requests/611bf588e278c42e4e714648
2021-08-18,Comisión Nacional de la Micro y Pequeña Empresa,Base de datos de los resultados obtenidos de la 1ra y 2da encuesta sobre las condiciones de las MYPE ante la pandemia covid-19”,Admisión. 37-2021,https://alac.funde.org/requests/6103610fe278c42e4e6d0be5
2021-08-18,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,Remisión de subsanación,https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-19,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,"Admisión parcial. UAIP/395/RAdmParc/1007/2021(6).  Hacen entrega de declaraciones de 31 diputados propietarios y 30 diputados suplentes de la legislatura 2021-2024., los cuales se encuentran en  los archivos de la unidad de probidad. Así mismo se entregan las declaraciones patrimoniales de cese de funciones de los 84 diputados propietarios de  de la legislatura 2018-2021. (Extra petita)",https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-19,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,"Cuadro-listado de los 68 diputados propietarios y suplentes que han presentado las declaraciones de patrimonio: 7 diputados de la legislatura 2018-2021, 31 diputados propietarios AL-2021-2024; y 30 diputados suplentes AL-2021-2024.",https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-19,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ,"Anexan las declaraciones patrimoniales en versión publica de los 68 diputados propietarios y suplentes, según descripción anterior. ",https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-20,Ministerio de Salud,"Copia de los convenios, contratos o acuerdos suscritos Minsal y farmacéuticas proveedoras de vacunas Covid-19 entre el año 2020 y 2021.","Resolución final, declarando reservada la información por un plazo de 5 años a partir del 9 de marzo, 2021.  UAIP/OIR/MINSAL 2021/794. ",https://alac.funde.org/requests/611a9e26e278c42e4e710829
2021-08-20,Asamblea Legislativa,"Copia del expediente número 73-6-2021-1 que se lleva en la Comisión Financiera de la AL 2021-2024, sobre la iniciativa de LEY BITCOIN,",Prevención. Ref: UAIP-AL-7407-2021. Remitir Duis de los peticionarios. ,https://alac.funde.org/requests/61036499e278c42e4e6d1544
2021-08-20,Asamblea Legislativa,Copia del expediente de la iniciativa de Ley General de Aguas-Legislatura 2018-2021.,Prevención. Ref.: UAIP-AL-7406-2021.,https://alac.funde.org/requests/610414c5e278c42e4e6d4503
2021-08-20,Asamblea Legislativa,"Registro de los nombres, objeto proyectos y/o iniciativas de Leyes de cada uno de los expedientes que en el Dictamen N°1 de Archivo  de la Comisión de Medio Ambiente y Cambio Climático 2021-2024",Prevención. Ref: UAIP-AL-7406-2021. porque no se adjunto duis de peticiónarios.,https://alac.funde.org/requests/61036a68e278c42e4e6d1f98
2021-08-20,Instituto de Acceso a la Información Pública,"Copia en versión pública del expediente administrativo en donde la UES solicitó al IAIP la Opinión Jurídica sobre “empleados públicos”, 18-junio-2021","Admisión. Referencia UAIP-096-2021. Fecha de respuesta 31-agosto, 2021.",https://alac.funde.org/requests/61036381e278c42e4e6d10a3
2021-08-20,Instituto Salvadoreño del Seguro Social,"Registro o nómina de Asesores del Consejo Directivo del ISSS de los años 2019, 2020 y 2021.",Petición pasa a cerrada,https://alac.funde.org/requests/60395b348ad34f5dd130d2db
2021-08-23,Instituto Nacional de los Deportes ,"Viajes internacionales realizados por presidente del INDES, Yamil Bukele y de su esposa, para estar en el mundial de Rusia 2021",Petición creada,https://alac.funde.org/requests/6123d073e278c42e4e72e44e
2021-08-23,Instituto Nacional de los Deportes ,"Viajes internacionales realizados por presidente del INDES, Yamil Bukele y de su esposa, para estar en el mundial de Rusia 2021",Enviada,https://alac.funde.org/requests/6123d073e278c42e4e72e44e
2021-08-23,Instituto Nacional de los Deportes ,"Viajes internacionales realizados por presidente del INDES, Yamil Bukele y de su esposa, para estar en el mundial de Rusia 2021",PREV61-2021.,https://alac.funde.org/requests/6123d073e278c42e4e72e44e
2021-08-23,Instituto Nacional de los Deportes ,"Viajes internacionales realizados por presidente del INDES, Yamil Bukele y de su esposa, para estar en el mundial de Rusia 2021",Se aclaró a través de correo. ,https://alac.funde.org/requests/6123d073e278c42e4e72e44e
2021-08-23,Instituto Nacional de los Deportes ,"Viajes internacionales realizados por presidente del INDES, Yamil Bukele y de su esposa, para estar en el mundial de Rusia 2021",Admisión. SolUAIP61-2021.,https://alac.funde.org/requests/6123d073e278c42e4e72e44e
2021-08-23,Asamblea Legislativa,Copia del expediente de la iniciativa de Ley General de Aguas-Legislatura 2018-2021.,Subsanó Prev.,https://alac.funde.org/requests/610414c5e278c42e4e6d4503
2021-08-23,Asamblea Legislativa,"Registro de los nombres, objeto proyectos y/o iniciativas de Leyes de cada uno de los expedientes que en el Dictamen N°1 de Archivo  de la Comisión de Medio Ambiente y Cambio Climático 2021-2024",Subsanó Prev.,https://alac.funde.org/requests/61036a68e278c42e4e6d1f98
2021-08-23,Asamblea Legislativa,"Copia del expediente número 73-6-2021-1 que se lleva en la Comisión Financiera de la AL 2021-2024, sobre la iniciativa de LEY BITCOIN,",Subsanó prevención,https://alac.funde.org/requests/61036499e278c42e4e6d1544
2021-08-23,Ministerio de Salud,"Copia de los convenios, contratos o acuerdos suscritos Minsal y farmacéuticas proveedoras de vacunas Covid-19 entre el año 2020 y 2021.",Petición pasa a cerrada,https://alac.funde.org/requests/611a9e26e278c42e4e710829
2021-08-23,Asamblea Legislativa,"Copia del expediente número 73-6-2021-1 que se lleva en la Comisión Financiera de la Asamblea Legislativa 2021-2024,",Petición pasa a cerrada,https://alac.funde.org/requests/60dcdfd7e278c42e4e653288
2021-08-24,Consejo Nacional de la Niñez y Adolescencia,"Punto de acto o acuerdo del salario, dietas, gastos de representación o cualquier otro emolumento que reciban los miembros del Consejo Directivo del CONNA, periodo 2020 y 2021. ",Enviada,https://alac.funde.org/requests/61255173e278c42e4e735616
2021-08-24,Consejo Nacional de la Niñez y Adolescencia,"Punto de acto o acuerdo del salario, dietas, gastos de representación o cualquier otro emolumento que reciban los miembros del Consejo Directivo del CONNA, periodo 2020 y 2021. ",Petición creada,https://alac.funde.org/requests/61255173e278c42e4e735616
2021-08-25,Corte Suprema de Justicia,"Copia de la resolución emitida por Corte Plena, de la CSJ, donde resolvieron denegar la extradición del señor Edwin Rodríguez, alias ""Manicomio"", requerido por Estados Unidos ",Petición creada,https://alac.funde.org/requests/61268bd2e278c42e4e73d75f
2021-08-25,Corte Suprema de Justicia,"Copia de la resolución emitida por Corte Plena, de la CSJ, donde resolvieron denegar la extradición del señor Edwin Rodríguez, alias ""Manicomio"", requerido por Estados Unidos ",Enviada online. ,https://alac.funde.org/requests/61268bd2e278c42e4e73d75f
2021-08-25,Corte Suprema de Justicia,"Copia de la resolución emitida por Corte Plena, de la CSJ, donde resolvieron denegar la extradición del señor Edwin Rodríguez, alias ""Manicomio"", requerido por Estados Unidos ",Recibida con Ref. SIP-408-2021,https://alac.funde.org/requests/61268bd2e278c42e4e73d75f
2021-08-26,Corte Suprema de Justicia,"Copia de la resolución emitida por Corte Plena, de la CSJ, donde resolvieron denegar la extradición del señor Edwin Rodríguez, alias ""Manicomio"", requerido por Estados Unidos ","Admisión. referencia UAIP/408/RAdm/1030/2021(3).  Fecha de respuesta 10-sept, 2021.",https://alac.funde.org/requests/61268bd2e278c42e4e73d75f
2021-08-26,Alcaldia Municipal de Santa Ana,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ), Alcaldía Santa Ana",Enviada,https://alac.funde.org/requests/612e80dfe278c42e4e757968
2021-08-26,Alcaldía de Sonsonate,Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),Enviada,https://alac.funde.org/requests/613baaa7e278c42e4e77b263
2021-08-26,Alcaldía Municipal de Chalatenango,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613baefde278c42e4e77b375
2021-08-27,Alcaldía de Santa Tecla,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613baf70e278c42e4e77b3c5
2021-08-27,Alcaldía de San Salvador,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bafbde278c42e4e77b846
2021-08-27,Corte Suprema de Justicia,"Versión pública de las declaraciones de patrimonio presentadas por los nuevos magistrados de la Sala de lo Constitucional, 1 mayo, 2021.","Resolución de prorroga, por 5 días adicionales. Fecha de respuesta. 6-sept-2021",https://alac.funde.org/requests/611aa2f6e278c42e4e7112b3
2021-08-27,Alcaldía Municipal de Cojutepeque,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bb124e278c42e4e77bcfa
2021-08-27,Corte Suprema de Justicia,Declaraciones de patrimonio presentadas por los funcionarios públicos Rolando Alfredo Martínez entre otros.,"Resolución de prorroga, por 5 días adicionales para responder a lo pedido. Fecha de respuesta 6-sept-2021.",https://alac.funde.org/requests/611ac0c8e278c42e4e7117b9
2021-08-27,Alcaldia Municipal de Ahuachapan,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ), Alcaldía Ahuachapan ",Enviada,https://alac.funde.org/requests/612e82ede278c42e4e7582d1
2021-08-27,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias Abr-Jul/2021,El MdeH notificó la ampliación del plazo para la entrega de la información.,https://alac.funde.org/requests/61169e5de278c42e4e708be0
2021-08-30,Alcaldía Municipal de Sensuntepeque,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bb4e9e278c42e4e77c6bc
2021-08-30,Alcaldía Municipal de Usulután,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bb602e278c42e4e77c722
2021-08-30,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias año 2007 y 2008,"Resolución final, declarando que la información no esta disponible. Ref. UAIP-RES-119-2-2021",https://alac.funde.org/requests/60fed9b4e278c42e4e6b2e3c
2021-08-31,Ministerio de Hacienda,Ejecución y modificaciones presupuestarias año 2007 y 2008,Petición pasa a cerrada,https://alac.funde.org/requests/60fed9b4e278c42e4e6b2e3c
2021-08-31,Alcaldia Municipal de La Unión,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bb961e278c42e4e77c7ec
2021-08-31,Alcaldia Municipal de Aguilares,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bba13e278c42e4e77c83e
2021-08-31,Alcaldía Municipal de El Paisnal,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bbacbe278c42e4e77c872
2021-08-31,Alcaldía Municipal de San Francisco Gotera,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bb793e278c42e4e77c79d
2021-08-31,Corte Suprema de Justicia,Versión pública de las declaraciones de patrimonio presentadas por los 84 diputados de la nueva AL 2021. ," Resolución de Prórroga de Plazo de solicitud número 377 bajo referencia UAIP-377-RP-1012-2021(6), por 5 días adiciones. Fecha de entrega 8-sept-2021.",https://alac.funde.org/requests/611ac2efe278c42e4e71189d
2021-08-31,Alcaldía Municipal de San Miguel,"Registro de los proyectos ejecutados desde enero a agosto 2021 (Plan primeros 100 días ),",Enviada,https://alac.funde.org/requests/613bb672e278c42e4e77c751
2021-09-03,Asamblea Legislativa,"Copia del expediente número 73-6-2021-1 que se lleva en la Comisión Financiera de la AL 2021-2024, sobre la iniciativa de LEY BITCOIN,","Resolución final, en la cual resuelven que, la Comisión Financiera no ""leva"" en estudio o dentro de sus archivos el expediente número 73-6-2021-1. Por lo tanto, no se entrega y se declara una inexistencia tasita de la información. ",https://alac.funde.org/requests/61036499e278c42e4e6d1544
2021-09-06,Corte Suprema de Justicia,Declaraciones de patrimonio presentadas por los funcionarios públicos Rolando Alfredo Martínez entre otros.,"Resolución final, declarando inexistente la información requerida. Referencia UAIP/394/RR/1081/2021(5)",https://alac.funde.org/requests/611ac0c8e278c42e4e7117b9
2021-09-06,Corte Suprema de Justicia,"Versión pública de las declaraciones de patrimonio presentadas por los nuevos magistrados de la Sala de lo Constitucional, 1 mayo, 2021.","Resolución final, en la cual no hacen entrega de la información por justificación de que existe atrasos en la digitalización de cifras patrimoniales.  Referencia UAIP-392-RR-1074-2021(3)",https://alac.funde.org/requests/611aa2f6e278c42e4e7112b3
